movieId,imdbId,tmdbId
4884,278102,151727
4885,249478,11456
4886,198781,585
4887,267804,10796
4888,275719,23949
4889,252503,11088
4890,256380,9889
4891,177888,140511
4892,246072,133115
4893,80130,45964
4894,86443,32014
4895,290332,13408
4896,241527,671
4897,245115,17731
4898,234354,20794
4899,265087,11469
4900,253798,14369
4901,266987,1535
4902,256009,1433
4903,247425,1999
4904,139951,58098
4905,70169,78076
4906,72747,87774
4907,68168,23847
4908,54177,50785
4909,82558,12472
4910,73233,42258
4911,76221,11834
4912,62994,16085
4913,53717,27405
4914,53472,269
4915,83630,16441
4916,74899,11422
4917,76342,31037
4918,52415,40739
4919,90095,10656
4920,35140,32847
4921,24264,39938
4922,42539,38766
4923,35957,43510
4924,62673,35284
4925,77321,14584
4926,209037,58886
4927,76299,72277
4928,75824,5781
4929,84809,23805
4930,60437,34388
4931,80646,39867
4932,80661,11033
4933,80671,69716
4934,80707,37835
4935,80715,33356
4936,80716,3537
4937,80724,38922
4938,80728,27145
4939,80736,8738
4940,80738,28614
4941,80745,3604
4942,52564,6974
4943,74157,26398
4944,75989,42218
4945,74483,10649
4946,82350,42566
4947,76070,17689
4948,51755,34084
4949,89348,15983
4950,85862,14854
4951,100054,10847
4952,89622,33525
4953,76535,27591
4954,54135,299
4955,93966,31945
4956,81568,42160
4957,86383,10650
4958,159273,8007
4959,242252,19076
4960,160403,81442
4961,282856,50562
4962,193560,13503
4963,240772,161
4964,233841,43774
4965,270259,31064
4966,50539,31682
4967,283509,8342
4968,261066,55479
4969,37515,4886
4970,20697,228
4971,87747,23111
4972,66195,42597
4973,211915,194
4974,277371,11397
4975,259711,1903
4976,280778,11889
4977,283431,28171
4978,259393,9523
4979,265666,9428
4980,101452,1649
4981,90852,11938
4982,52320,43143
4983,89283,35201
4984,60714,42724
4985,88103,24264
4986,84684,27150
4987,86346,26978
4988,94318,19209
4989,278488,8386
4990,268397,12589
4991,279889,12312
4992,35423,11232
4993,120737,120
4994,268995,11086
4995,268978,453
4996,228687,18939
4997,217331,12724
4998,51525,11414
4999,27532,31507
5000,64652,42612
5001,36323,18783
5002,68612,12593
5003,71913,14683
5004,63415,10794
5005,52182,43136
5006,105287,45491
5007,58672,5052
5008,51201,37257
5009,248667,8489
5010,265086,855
5011,245046,12660
5012,86619,10269
5013,280707,5279
5014,277027,10950
5015,285742,1365
5016,120824,6440
5017,45555,14580
5018,104922,49410
5019,48527,28296
5020,117653,24206
5021,74937,6037
5022,57490,42987
5023,105789,61418
5024,242795,27099
5025,273923,11857
5026,237534,6312
5027,99044,11595
5028,269746,24166
5029,109417,26337
5030,93106,59066
5031,87682,77985
5032,86205,77074
5033,100530,10170
5034,103129,18317
5035,66585,98491
5036,77289,26686
5037,48312,61934
5038,83951,27273
5039,82288,848
5040,87078,9610
5041,85542,15035
5042,80752,16127
5043,80754,31603
5044,80756,32020
5045,80771,33155
5046,160399,4965
5047,240468,11891
5048,281373,11888
5049,83511,150
5050,206608,35263
5051,243862,112
5052,268696,125717
5053,109288,20678
5054,85271,15050
5055,106770,10423
5056,71691,11710
5057,57071,17691
5058,74626,27378
5059,145046,57976
5060,66026,651
5061,87751,31955
5062,60955,20620
5063,55257,18647
5064,245844,11362
5065,265349,2637
5066,281358,10229
5067,294289,50819
5068,276501,12659
5069,270933,68149
5070,220514,41870
5071,220627,35650
5072,293416,9606
5073,208990,11447
5074,250081,16550
5075,219405,13915
5076,106223,34723
5077,97116,31674
5078,87233,52744
5079,47688,43340
5080,240900,20009
5081,188453,2084
5082,201899,50225
5083,295552,74692
5084,71266,39775
5085,46828,51044
5086,101891,29475
5087,78122,4267
5088,72353,4031
5089,82525,47871
5090,50781,11594
5091,70354,19562
5092,265298,11870
5093,233469,9884
5094,246894,11535
5095,265713,27593
5096,109190,11212
5097,24914,29887
5098,27527,32484
5099,28988,28345
5100,85891,69928
5101,86194,21921
5102,107985,21845
5103,108037,11528
5104,103186,2441
5105,69995,931
5106,275022,17130
5107,251114,10592
5108,251160,8470
5109,280030,16690
5110,247745,39939
5111,107034,9272
5112,253200,14778
5113,60200,19137
5114,44391,32499
5115,60218,8737
5116,50306,33668
5117,73026,39282
5118,68687,40687
5119,54269,37230
5120,69281,993
5121,75276,11698
5122,67803,41357
5123,70819,42458
5124,55539,93427
5125,81698,14475
5126,50294,43715
5127,259288,10052
5128,238546,11979
5129,260746,75151
5130,229002,35868
5131,207524,13791
5132,231956,27824
5133,184719,270306
5134,291341,9991
5135,265343,480
5136,275067,44340
5137,143861,18984
5138,301893,25006
5139,74174,23479
5140,77199,66946
5141,75718,19050
5142,61781,38442
5143,48310,108266
5144,51876,108267
5145,59415,39387
5146,216651,15999
5147,50986,614
5148,57889,56133
5149,46839,121703
5150,124185,77955
5151,243736,2752
5152,277434,10590
5153,204700,40723
5154,69729,29039
5155,68273,22910
5156,66830,42517
5157,94860,40364
5158,85380,115332
5159,104254,13225
5160,82559,21380
5161,110146,46717
5162,91295,63510
5163,92576,20465
5164,108395,35614
5165,80057,7219
5166,27286,35810
5167,39645,18649
5168,43983,18646
5169,38057,17058
5170,278295,13950
5171,268695,2135
5172,290212,15186
5173,127516,43997
5174,99566,31651
5175,99768,47869
5176,160498,
5177,35015,965
5178,109855,33135
5179,80798,10889
5180,80813,16149
5181,80836,54287
5182,80846,25628
5183,80850,65262
5184,80855,10935
5185,80863,44004
5186,80888,22288
5187,80889,32030
5188,80895,119617
5189,80904,29343
5190,80928,39503
5192,80934,7988
5193,80948,15310
5194,76276,17909
5195,81027,22130
5196,81059,26843
5197,81060,27458
5198,81070,14807
5199,81071,14729
5200,81109,46973
5201,81112,8690
5202,81176,39543
5203,81178,39578
5204,81182,3418
5205,81184,30924
5206,81186,14929
5207,81187,75552
5208,81237,18910
5209,81809,24549
5210,81248,24919
5211,81249,26200
5212,81259,24825
5213,81268,38147
5214,76489,24032
5215,81269,26179
5216,81323,4499
5217,82924,11333
5218,268380,425
5219,120804,1576
5220,284490,5851
5221,216799,25014
5222,264761,15647
5223,256259,25110
5224,282864,38880
5225,245574,1391
5226,85154,18172
5227,55774,24248
5228,32520,14605
5229,125209,19797
5230,40679,17804
5231,35262,31805
5232,32993,13861
5233,38032,29021
5234,34116,31812
5235,105459,13006
5236,97106,28213
5237,83169,10627
5238,81420,42750
5239,81441,27930
5240,81445,259557
5241,81480,28124
5242,81485,41034
5243,81499,11563
5244,81506,15119
5245,81518,55792
5246,81529,12705
5247,76729,11006
5248,86325,15120
5249,81547,40072
5250,81562,21629
5251,81590,16026
5252,81609,2371
5253,81614,73134
5254,187738,36586
5255,279781,6020
5256,286162,39541
5257,123114,125764
5258,262432,18292
5259,54988,29394
5260,192745,112942
5261,67345,90974
5262,55200,29402
5263,58620,29396
5264,250305,15028
5265,266452,9275
5266,258000,4547
5267,265662,14635
5268,248190,29135
5269,254686,1791
5270,250282,184835
5271,273048,41756
5272,279065,35651
5273,188128,62956
5274,109217,116904
5275,68309,22784
5276,87100,40814
5277,87222,53426
5278,89167,24585
5279,102103,17990
5280,102829,129542
5281,96466,5678
5282,257756,11560
5283,283111,11452
5284,245407,18435
5285,246134,35944
5286,216689,64310
5287,98994,25501
5288,83590,26851
5289,39204,17487
5290,58100,34276
5291,42876,548
5292,76723,11590
5293,264472,1537
5294,264616,12149
5295,191074,44373
5296,253867,11812
5297,266391,35080
5298,219822,441
5299,259446,8346
5300,50086,14168
5301,72705,32617
5302,72737,31671
5303,99892,2565
5304,38890,307
5305,95989,15482
5306,93854,45878
5307,103035,6393
5308,94137,12154
5309,98966,11630
5310,90196,25133
5311,81738,21970
5312,264935,11892
5313,277296,9334
5314,291003,36093
5315,226935,35694
5316,157583,10491
5317,239507,70054
5318,271582,18323
5319,247586,18079
5320,160905,110989
5321,253840,35337
5322,262911,59199
5323,211443,11470
5324,282687,16643
5325,275309,1282
5326,281865,21220
5327,181912,52717
5328,287645,69324
5329,235737,11468
5330,274868,292917
5331,120467,19085
5332,88758,73462
5333,47892,26030
5334,99204,10164
5335,88931,42048
5336,79013,62001
5337,101701,28117
5338,95186,40555
5339,104466,28384
5340,65916,46691
5341,71746,27094
5342,91647,26725
5343,108311,17168
5344,88256,48482
5345,98513,56179
5346,100934,5203
5347,231448,13201
5348,278823,9689
5349,145487,557
5350,282771,69850
5351,289054,44768
5352,77234,1815
5353,68326,55106
5354,64117,28289
5355,74292,32037
5356,73043,39154
5357,110157,24767
5358,100196,33796
5359,102753,32221
5360,86397,28466
5361,103247,12227
5362,111701,43643
5363,241760,10985
5364,250797,2251
5365,239234,2894
5366,103253,20712
5367,91578,11240
5368,52600,46592
5369,71216,45186
5370,92652,86483
5371,78916,5425
5372,45591,14117
5373,50634,38360
5374,58007,29318
5375,38589,28907
5376,79429,39771
5377,276751,245
5378,121765,1894
5379,247199,4012
5380,278500,9026
5381,62790,42193
5382,77523,15417
5383,52905,11791
5384,51758,28577
5385,77838,13963
5386,50858,23102
5387,278435,1957
5388,278504,320
5389,166813,9023
5390,254199,27834
5391,268690,17734
5392,49038,24010
5393,51496,39435
5394,44557,24005
5395,71532,44800
5396,54022,24014
5397,44916,24008
5398,56406,53229
5399,47422,1936
5400,164184,4614
5401,279493,12277
5402,295480,267345
5403,277322,112991
5404,90570,15677
5405,37627,58455
5406,45679,36554
5407,211286,48216
5408,158033,41165
5409,105219,13153
5410,67756,811
5411,57541,43532
5412,80097,163907
5413,79788,7216
5414,280486,3132
5415,279778,9583
5416,298798,18408
5417,285441,13245
5418,258463,2501
5419,267913,9637
5420,245562,12100
5421,238924,16857
5422,282768,52258
5423,210065,10394
5424,242508,27451
5425,244479,15813
5426,68245,31591
5427,82146,18905
5428,87042,14774
5429,62626,4993
5430,108504,27052
5431,77621,34130
5432,95296,38950
5433,90021,17898
5434,40823,21635
5435,61770,27945
5436,51739,43139
5437,91472,30194
5438,100135,10169
5439,83015,27225
5440,41866,13909
5441,105631,103299
5442,103184,41805
5443,247444,35696
5444,275847,11544
5445,181689,180
5446,252444,9555
5447,286179,57022
5448,314166,17710
5449,280590,2022
5450,258273,50035
5451,265591,9719
5452,107438,11982
5453,107443,27224
5454,104897,12251
5455,102573,88818
5456,111653,30114
5457,105885,70489
5458,308506,21972
5459,120912,608
5460,289408,59387
5461,263725,26290
5462,305396,17043
5463,253556,6278
5464,257044,4147
5465,297721,16664
5466,269499,14651
5467,244094,96238
5468,50084,15096
5469,76100,19731
5470,44744,20324
5471,89798,49370
5472,68156,14902
5473,72976,42254
5474,68837,1842
5475,65234,2721
5476,220506,11442
5477,254455,1364
5478,271367,8869
5479,267626,8665
5480,243585,10996
5481,295178,818
5482,276033,18357
5483,303353,29047
5484,303243,45861
5485,271219,39141
5486,246500,33152
5487,74608,149445
5488,67227,10309
5489,79641,6404
5490,74205,19133
5491,49170,43199
5492,61653,43915
5493,61810,24130
5494,40866,43445
5495,60708,36645
5496,35160,5155
5497,59557,23728
5498,58888,3780
5499,75147,10786
5500,88286,8764
5501,295427,13908
5502,286106,2675
5503,265930,12308
5504,287717,9488
5505,279113,9962
5506,309377,9573
5507,295701,7451
5508,274309,2750
5509,303356,30586
5510,283288,61112
5511,285869,92384
5512,290823,43772
5513,327036,20337
5514,292066,27062
5515,120263,34070
5516,274117,6173
5517,232083,10305
5518,82054,42337
5519,65537,18694
5520,217119,74578
5521,93780,10081
5522,73631,11484
5523,180052,11692
5524,300532,9266
5525,246772,3640
5526,255589,8653
5527,256276,30072
5528,265459,9357
5529,261289,12771
5530,258153,9296
5531,281322,15070
5532,280424,26942
5533,283991,206042
5534,290662,26895
5535,268219,60608
5536,267563,146231
5537,300453,97447
5538,88885,11243
5539,90799,19975
5540,82186,10323
5541,102059,9595
5542,80931,28319
5543,78350,46878
5544,80025,24750
5545,51134,31393
5546,94597,24038
5547,109368,79783
5548,90966,9941
5549,53825,18639
5550,49452,39833
5551,37219,32858
5552,50894,3127
5553,94025,10859
5554,55623,32825
5555,83336,10725
5556,295254,9544
5557,187512,23967
5558,235553,57351
5559,270480,26165
5560,22599,31514
5561,103125,13571
5562,275688,26056
5563,269095,13536
5564,283026,20616
5565,309521,
5566,219756,96218
5567,84133,79319
5568,87507,16806
5569,68833,15516
5570,117883,9299
5571,294431,113369
5572,303714,10611
5573,265808,12770
5574,293662,4108
5575,269329,55903
5576,177746,46466
5577,280760,9685
5579,298238,87481
5580,106315,16370
5581,99128,18913
5582,103924,14361
5583,32390,41021
5584,99512,18943
5585,101821,32685
5586,64397,64079
5587,89274,18477
5588,77681,12262
5589,107212,33506
5590,70350,29515
5591,110557,41582
5592,91544,50382
5593,63356,42633
5595,76704,26680
5596,100666,34086
5597,103003,11504
5598,108258,23470
5599,22458,977
5600,80117,233
5601,39111,19049
5602,48281,5506
5603,44829,32961
5604,44876,32568
5605,171685,29698
5606,98354,22244
5607,292542,19460
5608,250258,575
5609,308208,10550
5610,280460,9034
5611,240510,9093
5612,280380,9039
5613,283832,1958
5614,274497,23550
5615,245171,68569
5616,272730,318535
5617,274812,11013
5618,245429,129
5619,326306,54714
5620,256415,11529
5621,290095,10771
5622,330136,38951
5623,285487,55018
5624,245479,44635
5625,179098,31005
5626,318068,72308
5627,284494,50123
5628,281364,2110
5629,298388,15173
5630,289765,9533
5631,289668,38866
5632,280491,4107
5633,246677,10575
5634,164810,47500
5635,265307,15720
5636,271259,9260
5637,101898,21828
5638,58379,1682
5639,64373,39462
5640,197521,18983
5641,95649,41971
5642,79668,33831
5643,95895,24348
5644,35211,19140
5645,103069,82545
5646,98575,37606
5647,119068,34600
5648,129908,39128
5649,51554,11868
5650,86373,12921
5651,58230,19953
5652,103977,53049
5653,60315,10772
5654,93113,77079
5655,82362,74899
5656,273607,120694
5657,99581,12719
5658,84049,25001
5659,42898,43438
5660,58557,3092
5661,70680,4989
5662,120536,15313
5663,276816,12590
5664,297037,37964
5665,211465,7501
5666,292644,1809
5667,283084,13768
5668,283139,10994
5669,310793,1430
5670,328962,19973
5671,118756,40815
5672,313487,12600
5673,272338,8051
5674,269461,70443
5675,291502,12779
5676,186719,146269
5677,267248,15992
5678,227984,1613
5679,298130,565
5680,298744,14112
5681,292508,41324
5682,252480,15192
5683,293832,49872
5684,145937,21925
5685,296166,30309
5686,318034,16646
5687,296658,37288
5688,212604,20861
5689,101453,12647
5690,95327,12477
5691,107254,10285
5692,68931,19403
5693,76666,11009
5694,86361,10805
5695,75334,40064
5696,81696,17496
5697,81617,40969
5698,81635,76411
5699,80031,5917
5700,81693,31278
5701,81695,33670
5702,81747,47942
5703,81751,33076
5704,81764,44932
5705,81777,15668
5706,81964,30709
5707,81974,19429
5708,82001,140413
5709,82005,21294
5710,82045,11340
5711,82081,42142
5712,82085,11644
5713,82094,33721
5714,82111,36133
5715,82118,24124
5716,82122,34697
5717,82700,8691
5718,82138,53922
5719,82159,66592
5720,85327,6399
5721,82175,25773
5722,82183,19123
5723,82200,26560
5724,82213,36220
5725,82222,225
5726,82242,24274
5727,82245,33016
5728,82247,26444
5729,82329,19114
5730,82332,17205
5731,82334,24740
5732,82351,10863
5733,82353,31679
5734,85518,15900
5735,77533,12237
5736,121261,15901
5737,121262,15902
5738,223249,
5739,223250,15904
5740,223251,97251
5741,82370,12579
5742,82382,85058
5743,82402,23668
5744,82404,70971
5745,82405,25113
5746,82431,28893
5747,82432,11646
5748,82436,5062
5749,82449,24634
5750,82457,75963
5751,82464,16124
5752,82477,21764
5753,82490,22435
5754,82497,42149
5755,82498,37936
5756,82507,73247
5757,175739,38255
5758,84090,46364
5759,82639,27016
5760,82640,35685
5761,82648,38665
5762,82661,265
5763,82671,2264
5764,82677,21874
5765,82679,41394
5766,82696,47957
5767,82755,31407
5768,82763,16471
5769,82764,63443
5770,82776,22171
5771,82782,39874
5772,82783,25468
5773,82801,19507
5774,82815,29072
5775,82816,75596
5776,82853,42146
5777,82894,17450
5778,82748,47886
5779,82910,31646
5780,82926,14269
5781,82948,41280
5782,82949,1672
5783,303326,35935
5784,288477,9645
5785,322802,9012
5786,259484,13098
5787,270707,13440
5788,286261,12454
5789,252223,31668
5790,309600,41645
5791,120679,1360
5792,299117,13441
5793,295725,45767
5794,209933,14626
5795,47880,48155
